id_nspn,date_homework,event,ppq_01_quality_time,ppq_02_attend_school,ppq_03_affection,ppq_04_get_me,ppq_05_comforted,ppq_06_angry_listen,ppq_07_praised,ppq_08_ideas_encouraged,ppq_09_priority,ppq_10_loved,ppq_11_listened_to,ppq_12_contact,ppq_13_home_safe,ppq_14_opinions_valued,ppq_15_talked_important,ppq_16_privacy_respected,ppq_17_friends_welcomed,ppq_18_clothes,ppq_19_pocket_money,ppq_20_ask,ppq_21_achieve,ppq_22_cared_unwell,ppq_23_skills,ppq_24_advice,ppq_25_learn_school,ppq_26_progress,ppq_positive_parenti_v_16
33001,22/07/2013,Home Questionnaire Pack 1,Rarely,Rarely,Sometimes,Mostly,Mostly,Rarely,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Rarely,Always,Mostly,Mostly,Mostly,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Complete
33001,19/08/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Always,Always,Mostly,Mostly,Mostly,Mostly,Rarely,Mostly,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Always,Mostly,Mostly,Mostly,Mostly,Rarely,Mostly,Mostly,Mostly,Mostly,Complete
33035,31/07/2013,Home Questionnaire Pack 1,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Mostly,Rarely,Sometimes,Mostly,Mostly,Sometimes,Always,Mostly,Sometimes,Sometimes,Mostly,Mostly,Complete
33035,11/07/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Sometimes,Rarely,Sometimes,Sometimes,Mostly,Always,Sometimes,Mostly,Sometimes,Sometimes,Mostly,Sometimes,Mostly,Sometimes,Sometimes,Always,Mostly,Sometimes,Always,Always,Sometimes,Mostly,Always,Always,Complete
33035,28/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043,21/07/2013,Home Questionnaire Pack 1,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33043,15/07/2014,Home Questionnaire Pack 2,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Sometimes,Mostly,Sometimes,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
33043,08/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33050,20/07/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Mostly,Sometimes,Always,Always,Mostly,Always,Mostly,Mostly,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Complete
33050,12/07/2014,Home Questionnaire Pack 2,Sometimes,Always,Always,Always,Mostly,Sometimes,Always,Always,Mostly,Always,Mostly,Mostly,Always,Mostly,Sometimes,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33050,26/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33068,19/07/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Rarely,Always,Rarely,Sometimes,Mostly,Always,Always,Mostly,Sometimes,Always,Mostly,Sometimes,Sometimes,Mostly,Sometimes,Always,Sometimes,Rarely,Always,Always,Always,Always,Always,Always,Complete
33076,10/08/2013,Home Questionnaire Pack 1,Sometimes,Always,Sometimes,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Sometimes,Mostly,Mostly,Sometimes,Always,Sometimes,Mostly,Always,Always,Sometimes,Sometimes,Always,Always,Complete
33084,26/07/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Sometimes,Mostly,Mostly,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Complete
33084,20/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
33092,19/07/2013,Home Questionnaire Pack 1,Sometimes,Always,Rarely,Always,Rarely,Rarely,Sometimes,Rarely,Always,Rarely,Rarely,Always,Always,Rarely,Sometimes,Rarely,Mostly,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Complete
33092,20/07/2015,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33100,19/07/2013,Home Questionnaire Pack 1,Mostly,Mostly,Sometimes,Mostly,Mostly,Sometimes,Mostly,Mostly,.a,Mostly,Sometimes,Always,Sometimes,Mostly,Always,Mostly,Always,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Complete
33118,19/07/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Complete
33118,20/07/2014,Home Questionnaire Pack 2,Sometimes,Always,Always,Always,Always,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Rarely,Always,Mostly,Always,Always,Always,Always,Always,Complete
33126,29/07/2013,Home Questionnaire Pack 1,Mostly,Always,Mostly,Always,Mostly,Sometimes,Always,Sometimes,Mostly,Mostly,Sometimes,Always,Always,Mostly,Sometimes,Mostly,Sometimes,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Mostly,Complete
33126,14/09/2014,Home Questionnaire Pack 2,Mostly,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33134,20/07/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
33134,27/06/2014,Home Questionnaire Pack 2,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33134,18/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33142,22/07/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Mostly,Mostly,Rarely,Sometimes,Sometimes,Always,Sometimes,Sometimes,Rarely,Sometimes,Mostly,Rarely,Sometimes,Rarely,Sometimes,Complete
33142,25/06/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Mostly,Sometimes,Rarely,Sometimes,Sometimes,Complete
33142,11/07/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33159,23/07/2013,Home Questionnaire Pack 1,Always,Sometimes,Sometimes,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33159,14/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
33167,03/08/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Complete
33183,20/07/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Sometimes,Sometimes,Always,Always,Mostly,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Sometimes,Mostly,Always,Rarely,Mostly,Always,Always,Always,Always,Always,Always,Complete
33183,17/07/2014,Home Questionnaire Pack 2,Sometimes,Always,Mostly,Always,Sometimes,Rarely,Always,Mostly,Always,Always,Mostly,Always,Always,Mostly,Mostly,Sometimes,Mostly,Always,Rarely,Mostly,Always,Always,Always,Mostly,Always,Always,Complete
33183,15/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33191,20/07/2013,Home Questionnaire Pack 1,Sometimes,Always,Mostly,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Mostly,Mostly,Rarely,Sometimes,Always,Sometimes,Sometimes,Mostly,Always,Always,Rarely,Sometimes,Always,Sometimes,Sometimes,Rarely,Always,Always,Complete
33209,21/07/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Always,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Mostly,Always,Mostly,Sometimes,Always,Always,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
33217,01/08/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Sometimes,Mostly,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Sometimes,Always,Always,Always,Rarely,Always,Always,Always,Sometimes,Mostly,Always,Always,Complete
33217,02/08/2014,Home Questionnaire Pack 2,Sometimes,Always,Mostly,Always,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Sometimes,Mostly,Always,Always,Mostly,Always,Always,Mostly,Complete
33217,14/07/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258,20/07/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Rarely,Sometimes,Sometimes,Sometimes,Mostly,Rarely,Sometimes,Sometimes,Mostly,Mostly,Always,Sometimes,Sometimes,Mostly,Rarely,Mostly,Mostly,Sometimes,Sometimes,Always,Mostly,Mostly,Mostly,Mostly,Complete
33258,25/07/2014,Home Questionnaire Pack 2,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Mostly,Always,Sometimes,Rarely,Mostly,Sometimes,Sometimes,Mostly,Sometimes,Always,Mostly,Mostly,Sometimes,Always,Always,Complete
33258,27/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33266,20/07/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Complete
33266,22/11/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33266,29/10/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33290,24/07/2013,Home Questionnaire Pack 1,Rarely,Sometimes,Rarely,Mostly,Rarely,Rarely,Mostly,Sometimes,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Rarely,Rarely,Rarely,Mostly,Mostly,Mostly,Sometimes,Always,Always,Sometimes,Rarely,Always,Always,Complete
33290,06/07/2014,Home Questionnaire Pack 2,Rarely,Mostly,Rarely,Mostly,Rarely,Rarely,Sometimes,Rarely,Mostly,Sometimes,Sometimes,Rarely,Mostly,Rarely,Rarely,Rarely,Mostly,Mostly,Mostly,Rarely,Always,Always,Sometimes,Rarely,Always,Mostly,Complete
33290,17/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33308,08/05/2013,Home Questionnaire Pack 1,Rarely,Always,Rarely,Always,Rarely,Rarely,Rarely,Mostly,Sometimes,Mostly,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Rarely,Rarely,Mostly,Always,Sometimes,Always,Mostly,Sometimes,Sometimes,Always,Always,Complete
33308,14/07/2014,Home Questionnaire Pack 2,Rarely,Always,Sometimes,Mostly,Rarely,Sometimes,Mostly,Sometimes,Mostly,Mostly,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Mostly,Rarely,Mostly,Always,Sometimes,Always,Mostly,Sometimes,Sometimes,Always,Always,Complete
33316,24/07/2013,Home Questionnaire Pack 1,Rarely,Always,Rarely,Always,Always,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Rarely,Mostly,Mostly,Mostly,Rarely,Always,Always,Always,Sometimes,Mostly,Always,Always,Complete
33316,13/07/2014,Home Questionnaire Pack 2,Mostly,Always,Rarely,Always,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Always,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Mostly,Always,Complete
33340,27/07/2013,Home Questionnaire Pack 1,Mostly,Always,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Mostly,Always,Sometimes,Rarely,Sometimes,Sometimes,Always,Mostly,Sometimes,Mostly,Always,Sometimes,Sometimes,Always,Always,Complete
33340,18/07/2014,Home Questionnaire Pack 2,Mostly,Mostly,Rarely,Mostly,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Mostly,Always,Sometimes,Sometimes,Sometimes,Mostly,Always,Always,Sometimes,Mostly,Always,Sometimes,Mostly,Mostly,Always,Complete
33340,05/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33357,22/07/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33357,10/07/2014,Home Questionnaire Pack 2,Mostly,Sometimes,Sometimes,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Mostly,Always,Always,Complete
33357,09/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33365,20/07/2013,Home Questionnaire Pack 1,Sometimes,Always,Sometimes,Always,Mostly,Sometimes,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Sometimes,Mostly,Always,Always,Always,Mostly,Always,Mostly,Mostly,Mostly,Always,Complete
33373,04/08/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Complete
33373,14/07/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33373,01/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33399,20/07/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Complete
33399,25/06/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
33407,23/07/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Always,Mostly,Sometimes,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Sometimes,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
33407,14/07/2014,Home Questionnaire Pack 2,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33407,20/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33415,20/07/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Mostly,Sometimes,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Rarely,Sometimes,Mostly,Mostly,Rarely,Rarely,Mostly,Mostly,Mostly,Sometimes,Always,Always,Complete
33415,26/06/2014,Home Questionnaire Pack 2,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Mostly,Mostly,Sometimes,Rarely,Sometimes,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Complete
33415,20/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33431,22/07/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33431,11/07/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33431,18/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33449,20/07/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Always,Sometimes,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Mostly,Complete
33449,25/06/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Mostly,Always,Always,Mostly,Always,Sometimes,Always,Always,Mostly,Always,Always,Sometimes,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Sometimes,Mostly,Mostly,Mostly,Complete
33449,24/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33456,21/07/2013,Home Questionnaire Pack 1,Mostly,Sometimes,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33456,25/06/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33464,20/07/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Always,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Complete
33464,25/07/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33464,24/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33472,27/07/2013,Home Questionnaire Pack 1,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Complete
33472,14/07/2014,Home Questionnaire Pack 2,Mostly,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
33472,15/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33480,21/07/2013,Home Questionnaire Pack 1,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Sometimes,Mostly,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Complete
33480,25/06/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Always,Sometimes,Sometimes,Always,Always,Mostly,Always,Always,Mostly,Sometimes,Always,Always,Complete
33480,03/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33506,25/07/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33514,30/07/2013,Home Questionnaire Pack 1,Sometimes,Rarely,Rarely,Always,Sometimes,Sometimes,Mostly,Mostly,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Sometimes,Sometimes,Mostly,Always,Always,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Complete
33514,13/07/2014,Home Questionnaire Pack 2,Mostly,Mostly,Sometimes,Always,Sometimes,Sometimes,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Sometimes,Mostly,Mostly,Complete
33514,29/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33522,30/07/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
33522,11/07/2014,Home Questionnaire Pack 2,Sometimes,Always,Mostly,Always,Mostly,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Sometimes,Mostly,Always,Always,Complete
33522,26/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33530,20/07/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Mostly,Complete
33530,17/12/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Complete
33530,11/07/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33548,08/08/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
33548,26/07/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
33548,14/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33571,17/07/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Rarely,Mostly,Always,Rarely,Mostly,Mostly,Always,Always,Complete
33589,27/07/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Complete
33589,14/12/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Sometimes,Sometimes,Always,Always,Always,Mostly,Always,Always,Complete
33589,21/05/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
